"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEHO00","Males at birth","EVIDUREV","Years","AUT","Austria","2010","2010",77.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUT","Austria","2011","2011",78.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUT","Austria","2012","2012",78.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUT","Austria","2013","2013",78.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUT","Austria","2014","2014",79.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUT","Austria","2015","2015",78.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUT","Austria","2016","2016",79.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUT","Austria","2017","2017",79.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2000","2000",37,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2001","2001",37.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2002","2002",37.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2003","2003",37.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2004","2004",38,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2005","2005",38.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2006","2006",38.7,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2007","2007",38.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2008","2008",39.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2009","2009",39,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2010","2010",39.3,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2011","2011",39.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2012","2012",39.7,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2013","2013",39.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2014","2014",40.3,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2015","2015",40,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2016","2016",40.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUT","Austria","2017","2017",40.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2000","2000",19.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2001","2001",20.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2002","2002",20.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2003","2003",20.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2004","2004",20.6,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2005","2005",20.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2006","2006",21.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2007","2007",21.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2008","2008",21.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2009","2009",21.4,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2010","2010",21.6,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2011","2011",21.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2012","2012",21.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2013","2013",22,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2014","2014",22.4,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2015","2015",22,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2016","2016",22.4,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUT","Austria","2017","2017",22.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2000","2000",16,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2001","2001",16.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2002","2002",16.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2003","2003",16.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2004","2004",16.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2005","2005",17,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2006","2006",17.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2007","2007",17.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2008","2008",17.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2009","2009",17.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2010","2010",17.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2011","2011",18.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2012","2012",18.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2013","2013",18.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2014","2014",18.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2015","2015",18.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2016","2016",18.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUT","Austria","2017","2017",18.5,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2000","2000",7.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2001","2001",7.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2002","2002",7.1,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2003","2003",7.1,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2004","2004",7.3,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2005","2005",7.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2006","2006",7.6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2007","2007",7.9,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2008","2008",7.9,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2009","2009",8,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2010","2010",8.1,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2011","2011",8.3,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2012","2012",8.3,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2013","2013",6.9,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2014","2014",6.9,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2015","2015",6.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2016","2016",6.8,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUT","Austria","2017","2017",6.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2000","2000",78.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2001","2001",78.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2002","2002",78.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2003","2003",78.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2004","2004",79.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2005","2005",79.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2006","2006",80,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2007","2007",80.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2008","2008",80.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2009","2009",80.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2010","2010",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2011","2011",81.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2012","2012",81,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2013","2013",81.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2014","2014",81.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2015","2015",81.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2016","2016",81.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2017","2017",81.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2000","2000",81,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2001","2001",81.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2002","2002",81.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2003","2003",81.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2004","2004",81.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2005","2005",81.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2006","2006",82.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2007","2007",82.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2008","2008",82.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2009","2009",82.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2010","2010",83,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2011","2011",83.3,"B","Break"
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2012","2012",83.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2013","2013",83.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2014","2014",83.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2015","2015",83.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2016","2016",84,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2017","2017",83.9,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2000","2000",42.2,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2001","2001",42.4,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2002","2002",42.2,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2003","2003",42.1,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2004","2004",42.8,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2005","2005",42.8,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2006","2006",43.3,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2007","2007",43.5,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2008","2008",43.5,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2009","2009",43.7,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2010","2010",43.9,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2011","2011",44.1,"B","Break"
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2012","2012",43.9,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2013","2013",44.1,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2014","2014",44.7,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2015","2015",44.2,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2016","2016",44.7,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","BEL","Belgium","2017","2017",44.7,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2000","2000",24,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2001","2001",24.2,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2002","2002",24,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2003","2003",23.8,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2004","2004",24.5,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2005","2005",24.5,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2006","2006",24.9,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2007","2007",25.3,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2008","2008",25.2,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2009","2009",25.4,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2010","2010",25.5,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2011","2011",25.8,"B","Break"
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2012","2012",25.5,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2013","2013",25.7,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2014","2014",26.2,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2015","2015",25.7,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2016","2016",26.2,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","BEL","Belgium","2017","2017",26.1,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2000","2000",19.7,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2001","2001",19.9,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2002","2002",19.7,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2003","2003",19.6,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2004","2004",20.2,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2005","2005",20.2,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2006","2006",20.6,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2007","2007",21,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2008","2008",20.9,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2009","2009",21.2,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2010","2010",21.3,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2011","2011",21.6,"B","Break"
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2012","2012",21.3,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2013","2013",21.4,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2014","2014",21.9,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2015","2015",21.5,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2016","2016",21.9,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","BEL","Belgium","2017","2017",21.9,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2000","2000",8.7,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2001","2001",8.8,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2002","2002",8.5,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2003","2003",8.3,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2004","2004",8.8,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2005","2005",8.9,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2006","2006",9.3,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2007","2007",9.6,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2008","2008",9.5,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2009","2009",9.8,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2010","2010",9.9,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2011","2011",10.1,"B","Break"
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2012","2012",9.8,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2013","2013",9.9,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2014","2014",10.4,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2015","2015",10,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2016","2016",10.4,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","BEL","Belgium","2017","2017",10.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2000","2000",74.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2001","2001",74.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2002","2002",75.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2003","2003",75.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2004","2004",76,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2005","2005",76.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2006","2006",76.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2007","2007",77.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2008","2008",76.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2009","2009",77.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2010","2010",77.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2011","2011",78,"B","Break"
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2012","2012",77.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2013","2013",78.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2014","2014",78.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2015","2015",78.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2016","2016",79,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2017","2017",79.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","BEL","Belgium","2000","2000",36.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","BEL","Belgium","2001","2001",36.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","BEL","Belgium","2002","2002",36.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","BEL","Belgium","2003","2003",37.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","BEL","Belgium","2004","2004",37.7,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","BEL","Belgium","2005","2005",37.8,,
